request_id,passenger_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,vehicle_type,music_preference,preferred_temperature,quiet_ride,payment_method,loyalty_points_used,estimated_fare,driver_rating,status,driver_id,request_timestamp,accepted_timestamp,ride_duration
REQ-1745433899-2715,P00016,1745433899895,39.41793112352346,-72.76953670925893,40.77086510038253,-72.88204993619368,LUXURY,ROCK,22,true,DEBIT_CARD,,228.21889,,COMPLETED,driver_148,1745433899895,1745461956199,18057.512
REQ-1745433822-7073,P00398,1745433822186,39.944716214866624,-75.42981050935202,42.08156627731319,-73.07179218038307,LUXURY,POP,22,false,APPLE_PAY,,465.47507,,COMPLETED,driver_095,1745433822186,1745451084063,37038.004
REQ-1745433819-5182,P00233,1745433819166,42.0937379071341,-72.78663067878507,41.254690839944494,-75.21806573276619,ECONOMY,HIP_HOP,25,false,GOOGLE_PAY,,335.5969,1.7,COMPLETED,driver_296,1745433819166,1745462042480,26647.752
REQ-1745434028-4406,P00051,1745434028289,40.21509279177998,-72.51418412333449,39.51119125032642,-75.0173751096539,ECONOMY,ROCK,21,false,APPLE_PAY,,343.2043,3.7,COMPLETED,driver_177,1745434028289,1745440771457,27256.346
REQ-1745434036-4812,P00575,1745434036331,40.689487297066165,-72.49980678317553,39.73923368623808,-73.49674742037648,POOL,ROCK,19,false,DEBIT_CARD,9,205.23087,,COMPLETED,driver_198,1745434036331,1745451482144,16218.469
REQ-1745433972-1711,P00499,1745433972190,39.487738311062145,-73.2028729858674,39.559382305001336,-75.41543578763718,LUXURY,NO_PREFERENCE,21,false,CREDIT_CARD,,286.91397,,COMPLETED,driver_004,1745433972190,1745451783638,22753.12
REQ-1745434040-9306,P00116,1745434040359,39.386170720852746,-74.64638106662875,41.85104987641793,-75.07698879630851,ECONOMY,CLASSICAL,26,true,CREDIT_CARD,,416.49496,,COMPLETED,driver_183,1745434040359,1745435545808,33119.598
REQ-1745433883-8767,P00007,1745433883792,41.44687859261874,-72.84713759143297,39.67083108165469,-73.40570594255213,LUXURY,ROCK,25,false,PAYPAL,,306.53607,,COMPLETED,driver_067,1745433883792,1745460564697,24322.887
REQ-1745434039-4745,P00502,1745434039354,39.81674448007196,-74.5936786541965,41.750179211133684,-73.01358570887592,ECONOMY,ROCK,21,true,CASH,,655.6822,2.1,COMPLETED,driver_038,1745434039354,1745439861113,67292.87
REQ-1745434037-5082,P00510,1745434037339,39.6763163505871,-73.47569404258729,42.08617877155435,-73.70265336102013,ECONOMY,NO_PREFERENCE,19,true,DEBIT_CARD,,404.75803,2.0,COMPLETED,driver_202,1745434037339,1745439270465,32180.64
REQ-1745433943-5521,P00087,1745433943123,40.33857645692625,-72.52709083712166,41.42742424849639,-74.5195081583038,SUV,JAZZ,18,false,PAYPAL,,311.9714,2.4,COMPLETED,driver_246,1745433943123,1745457513157,24757.71
REQ-1745434044-3772,P00123,1745434044384,39.38712445106518,-73.04708439961286,40.93722086892097,-74.75465679068388,ECONOMY,JAZZ,20,true,APPLE_PAY,,339.87234,3.6,COMPLETED,driver_041,1745434044384,1745445547470,26989.787
REQ-1745433933-4132,P00254,1745433933044,39.44374251366103,-73.78392235887802,41.96427999637829,-73.74284472886754,ECONOMY,ROCK,20,false,CREDIT_CARD,,422.2015,,COMPLETED,driver_118,1745433933044,1745450006845,33576.12
REQ-1745433939-6655,P00126,1745433939088,39.846069798228655,-73.722653409231,42.189947866662145,-74.16059771871576,ECONOMY,POP,25,false,DEBIT_CARD,,396.61462,,COMPLETED,driver_220,1745433939088,1745451701307,31529.17
REQ-1745434057-2571,P00149,1745434057410,41.97028179346461,-73.17994008095522,39.91216896178468,-74.01704060661093,SUV,POP,23,true,PAYPAL,,360.98462,,COMPLETED,driver_271,1745434057410,1745444680439,28678.77
REQ-1745434034-6647,P00196,1745434034311,40.69790199752352,-72.95484609806141,40.74141848490351,-74.71533954587997,SUV,CLASSICAL,22,true,APPLE_PAY,76,224.77849,,COMPLETED,driver_142,1745434034311,1745457986896,17782.28
REQ-1745434044-3025,P00230,1745434044383,39.66623493981676,-74.20358520284722,40.59953831951643,-73.51123101528962,LUXURY,HIP_HOP,26,false,CREDIT_CARD,,181.14888,2.1,COMPLETED,driver_081,1745434044383,1745462094538,14291.91
REQ-1745434028-6658,P00437,1745434028289,41.65778540727549,-73.36653747223417,39.444995987312694,-74.52575771010498,LUXURY,POP,26,true,APPLE_PAY,,399.0445,2.1,COMPLETED,driver_096,1745434028289,1745447568618,31723.559
REQ-1745433872-9406,P00258,1745433872788,42.1689762838957,-73.44734509761221,39.73640135311197,-73.2251610228218,LUXURY,HIP_HOP,23,false,APPLE_PAY,,408.48624,,COMPLETED,driver_049,1745433872788,1745464171740,32478.9
REQ-1745433931-6764,P00211,1745433931032,39.74012915698496,-75.0528877180241,40.943906368460695,-72.70374708781094,SUV,POP,23,true,CREDIT_CARD,,361.73013,2.3,COMPLETED,driver_074,1745433931032,1745462131270,28738.41
REQ-1745434033-7086,P00249,1745434033303,39.443029331731,-74.52277046626287,40.33109315654474,-75.39593130694217,SUV,POP,19,false,PAYPAL,,187.72235,4.2,COMPLETED,driver_076,1745434033303,1745467456736,14817.788
REQ-1745433996-1373,P00444,1745433996236,42.141764012539845,-73.31709362763621,41.23545949031333,-73.74869787383214,LUXURY,CLASSICAL,23,true,CREDIT_CARD,,162.65804,4.1,COMPLETED,driver_104,1745433996236,1745472485282,12812.644
REQ-1745433870-5919,P00580,1745433870776,42.202535152975116,-73.73371900526614,39.33286468226331,-74.83612497733465,LUXURY,POP,19,true,DEBIT_CARD,,500.1123,2.0,COMPLETED,driver_286,1745433870776,1745464900533,39808.984
REQ-1745434588-7681,P00306,1745434588021,40.823559149223044,-73.88179527255517,40.79887568635326,-73.9033731132494,ECONOMY,NO_PREFERENCE,20,false,PAYPAL,,20.63314,,COMPLETED,driver_119,1745434588021,1745434660601,394.23447
REQ-1745434593-1745,P00444,1745434593060,40.70990070721034,-73.97672482758705,40.69589162609156,-73.93588894743102,ECONOMY,ROCK,26,false,CREDIT_CARD,,8.157659,1.9,COMPLETED,driver_294,1745434593060,1745434769551,452.6127
REQ-1745434590-6353,P00332,1745434590036,40.65163882204543,-73.9550313300839,40.630428390018636,-74.06174310695687,ECONOMY,NO_PREFERENCE,23,false,APPLE_PAY,,16.436935,,CANCELLED,driver_213,1745434590036,1745434652512,352.81882
REQ-1745434595-4556,P00134,1745434595072,40.66298268207481,-74.01024535647939,40.66751227911622,-74.05545275073858,ECONOMY,JAZZ,19,true,CREDIT_CARD,,8.259072,3.2,COMPLETED,driver_082,1745434595072,1745434963790,460.72577
REQ-1745434590-6777,P00135,1745434590035,40.68775422439305,-73.94439415892236,40.61275621640599,-73.93586595287412,ECONOMY,NO_PREFERENCE,22,true,CASH,,81.84935,,CANCELLED,driver_107,1745434590035,1745434900127,452.94318
REQ-1745434595-6738,P00095,1745434595072,40.64253762981028,-74.0062182751312,40.657140871253645,-73.97429152700818,ECONOMY,JAZZ,25,false,GOOGLE_PAY,,7.2093534,1.4,COMPLETED,driver_241,1745434595072,1745434953714,376.74826
REQ-1745434589-5926,P00549,1745434589029,40.70468764457563,-74.03792759459698,40.60887771558895,-73.97146354076936,ECONOMY,ROCK,19,true,APPLE_PAY,,20.526543,,COMPLETED,driver_155,1745434589029,1745434739614,1442.1234
REQ-1745434588-5015,P00009,1745434588023,40.89131231931289,-73.87438830358397,40.74623757884058,-73.89439053929942,ECONOMY,CLASSICAL,23,false,CASH,,145.83531,,CANCELLED,driver_219,1745434588023,1745434703757,743.64996
REQ-1745434592-6518,P00457,1745434592050,40.82827847475717,-74.12123165921614,40.7467049643736,-74.11578853487036,LUXURY,ROCK,21,true,APPLE_PAY,16,16.099312,2.5,COMPLETED,driver_214,1745434592050,1745435206769,1087.945
REQ-1745434594-4194,P00060,1745434594066,40.812379899994035,-74.04486716233988,40.69278949248748,-74.05701494406178,ECONOMY,JAZZ,24,true,DEBIT_CARD,,22.470667,3.8,IN_PROGRESS,driver_124,1745434594066,1745434702607,142.5226
REQ-1745434589-4096,P00205,1745434589028,40.747365884813505,-74.05177880677255,40.80957880433938,-73.84989991446196,ECONOMY,CLASSICAL,22,false,DEBIT_CARD,,163.22467,1.8,CANCELLED,driver_200,1745434589028,1745434642678,367.21957
REQ-1745434593-4305,P00432,1745434593060,40.88020177599314,-74.00608813548476,40.74138875400309,-73.94081607249944,SUV,POP,24,false,CASH,,27.032446,,COMPLETED,driver_255,1745434593060,1745434826763,1962.5957
REQ-1745434590-8863,P00453,1745434590035,40.851698359803414,-73.88367527438862,40.65288431619948,-74.00529985574143,ECONOMY,JAZZ,26,false,CASH,,38.984383,,COMPLETED,driver_018,1745434590035,1745434764243,2918.7505
REQ-1745434593-8837,P00074,1745434593059,40.77216222094563,-73.89229838939146,40.70990263447101,-74.13615234211295,ECONOMY,NO_PREFERENCE,18,true,GOOGLE_PAY,76,34.96219,3.1,COMPLETED,driver_157,1745434593059,1745434794558,2596.975
REQ-1745434591-9092,P00331,1745434591041,40.84046775033981,-73.85253374687005,40.64923322613395,-74.03123486403747,ECONOMY,CLASSICAL,20,true,DEBIT_CARD,,226.01202,,COMPLETED,driver_118,1745434591041,1745434842280,3120.993
REQ-1745434588-4629,P00585,1745434588022,40.8880697331782,-73.93994299053192,40.62483934326531,-73.92368643794461,ECONOMY,POP,26,false,CREDIT_CARD,,252.49042,,COMPLETED,driver_099,1745434588022,1745434728394,3510.0632
REQ-1745434614-5253,P00356,1745434614098,40.77781013328819,-74.03024429975638,40.781300269585834,-74.13137663004457,ECONOMY,HIP_HOP,26,true,CREDIT_CARD,,27.135727,,COMPLETED,driver_218,1745434614098,1745434701690,1021.1077
REQ-1745434594-5950,P00310,1745434594066,40.89159069705073,-74.00894675793641,40.65894604166474,-73.96350897479812,ECONOMY,CLASSICAL,22,false,GOOGLE_PAY,,74.05639,,COMPLETED,driver_278,1745434594066,1745434800124,3132.5376
REQ-1745434617-4749,P00175,1745434617130,40.80169806793381,-74.10670520408357,40.744814288800235,-74.07597429386004,SUV,NO_PREFERENCE,25,false,CASH,,12.733148,4.0,COMPLETED,driver_193,1745434617130,1745435305326,818.65186
REQ-1745434618-5066,P00329,1745434618136,40.77774221885192,-74.08572866202285,40.88788921482051,-74.08772467740185,ECONOMY,ROCK,26,false,PAYPAL,,57.89222,3.5,COMPLETED,driver_154,1745434618136,1745434688903,1467.2959
REQ-1745434592-9972,P00485,1745434592051,40.82826981663154,-73.85818984116621,40.60595184514628,-74.12390122344665,ECONOMY,CLASSICAL,26,false,GOOGLE_PAY,,285.5377,2.8,COMPLETED,driver_212,1745434592051,1745434747377,3995.6555
REQ-1745434619-7865,P00159,1745434619145,40.67922107870902,-73.97282138000703,40.74920473451696,-74.05687384342689,SUV,ROCK,22,true,GOOGLE_PAY,,18.257452,2.3,COMPLETED,driver_199,1745434619145,1745434712862,1260.5962
REQ-1745434616-6421,P00482,1745434616115,40.776172189865264,-74.1175304695265,40.66499780657955,-74.09536059005741,LUXURY,JAZZ,20,true,GOOGLE_PAY,,58.946537,2.6,COMPLETED,driver_047,1745434616115,1745434830021,1497.6603
REQ-1745434616-6589,P00382,1745434616115,40.61176352680576,-73.91682920513972,40.67612735891404,-74.06959386053781,ECONOMY,POP,19,false,DEBIT_CARD,,98.30128,,COMPLETED,driver_107,1745434616115,1745434809061,1766.0256
REQ-1745434614-6737,P00482,1745434614099,40.66499780657955,-74.09536059005741,40.776172189865264,-74.1175304695265,SUV,HIP_HOP,23,true,GOOGLE_PAY,41,115.53521,3.6,COMPLETED,driver_185,1745434614099,1745435362286,1497.6603
REQ-1745434621-5311,P00381,1745434621159,40.69109309128179,-73.86537311924513,40.77333985085905,-73.96325074810426,ECONOMY,ROCK,19,false,DEBIT_CARD,,20.939823,4.7,COMPLETED,driver_056,1745434621159,1745434763277,1475.1859
REQ-1745434617-5769,P00284,1745434617125,40.665566355148044,-73.98193466389411,40.760718620774774,-74.13633947395036,ECONOMY,HIP_HOP,26,true,APPLE_PAY,,76.706085,,COMPLETED,driver_080,1745434617125,1745434738256,2009.1353
REQ-1745434624-8116,P00186,1745434624188,40.87530897463943,-74.06073936357983,40.775457635798,-74.08715235393986,ECONOMY,HIP_HOP,23,true,APPLE_PAY,,34.586727,,COMPLETED,driver_223,1745434624188,1745434793415,1356.4027
REQ-1745434624-8488,P00295,1745434624187,40.72061256119842,-74.04169309515052,40.84606609160859,-74.0519855661194,ECONOMY,JAZZ,26,true,APPLE_PAY,,41.650272,5.0,COMPLETED,driver_180,1745434624187,1745434722947,1674.2622
REQ-1745434635-2370,P00545,1745434635259,40.8033555278597,-74.05065494857162,40.751084109084964,-74.07054500459179,ECONOMY,CLASSICAL,26,false,DEBIT_CARD,,11.557294,,COMPLETED,driver_105,1745434635259,1745434684217,724.58356
REQ-1745434619-1468,P00167,1745434619144,40.88760532372148,-74.12675040632907,40.736434912149114,-74.0119805258414,ECONOMY,NO_PREFERENCE,19,false,GOOGLE_PAY,,171.65942,,COMPLETED,driver_138,1745434619144,1745434912948,2322.3425
REQ-1745434629-6534,P00270,1745434629225,40.813752073999176,-73.88585032821736,40.77993590878851,-74.04728160216511,ECONOMY,CLASSICAL,23,false,GOOGLE_PAY,,23.612335,,COMPLETED,driver_041,1745434629225,1745434704569,1688.9869
REQ-1745434629-1840,P00016,1745434629224,40.68199832797503,-74.04605293014502,40.667172267901854,-73.87709538919987,ECONOMY,ROCK,20,false,GOOGLE_PAY,,23.977869,,COMPLETED,driver_124,1745434629224,1745434810661,1718.2296
REQ-1745434624-9846,P00576,1745434624187,40.76039895742784,-74.05284139846,40.63161279203914,-74.01450975818186,LUXURY,JAZZ,19,false,APPLE_PAY,,24.482094,,COMPLETED,driver_214,1745434624187,1745435285010,1758.5675
REQ-1745434631-3868,P00164,1745434631237,40.88578054271726,-74.05649639991991,40.803588391928876,-74.11846316538079,ECONOMY,CLASSICAL,22,false,CASH,,18.254276,,COMPLETED,driver_083,1745434631237,1745435024877,1260.3422
REQ-1745434620-7303,P00032,1745434620152,40.61243097289732,-74.06837046314858,40.754674505335004,-73.88402944980739,ECONOMY,POP,18,false,CREDIT_CARD,,194.39912,,CANCELLED,driver_038,1745434620152,1745434751497,787.2187
REQ-1745434639-4148,P00240,1745434639294,40.69144425607922,-74.0269350079619,40.6993135151467,-73.95856405997229,ECONOMY,NO_PREFERENCE,23,true,GOOGLE_PAY,,44.919613,1.5,CANCELLED,driver_266,1745434639294,1745434924420,291.23166
REQ-1745434623-1691,P00067,1745434623177,40.65681114297415,-73.90931880172111,40.83194825598129,-74.00587483303896,ECONOMY,NO_PREFERENCE,26,false,APPLE_PAY,,60.625576,2.0,COMPLETED,driver_242,1745434623177,1745434826687,2528.151
REQ-1745434641-5775,P00077,1745434641305,40.746681698564274,-74.01302033113241,40.699821905632795,-74.07421019513154,ECONOMY,POP,18,false,PAYPAL,,37.43573,,COMPLETED,driver_015,1745434641305,1745434827899,878.149
REQ-1745434633-8078,P00524,1745434633246,40.79801586566953,-73.96874662439384,40.72064755965646,-74.09399716703338,ECONOMY,JAZZ,19,false,CREDIT_CARD,,22.882872,,COMPLETED,driver_195,1745434633246,1745434802758,1630.6298
REQ-1745434630-8395,P00200,1745434630231,40.826479357557396,-73.89281070261379,40.680391604389854,-73.90360702789305,ECONOMY,HIP_HOP,18,true,GOOGLE_PAY,,26.861698,,COMPLETED,driver_181,1745434630231,1745434856171,1948.9358
REQ-1745434641-2081,P00343,1745434641305,40.80681314721074,-74.04068717637837,40.81722277788866,-73.96815905163673,ECONOMY,ROCK,25,false,APPLE_PAY,,11.802651,,COMPLETED,driver_277,1745434641305,1745435038375,744.2121
REQ-1745434634-9789,P00490,1745434634252,40.74809437437211,-74.01133113595652,40.64957338008769,-74.10272727334491,SUV,JAZZ,21,true,CREDIT_CARD,35,22.554602,,COMPLETED,driver_199,1745434634252,1745435094060,1604.3682
REQ-1745434642-7072,P00073,1745434642310,40.630059780698716,-74.04262600438047,40.68568321794591,-74.12976592918963,ECONOMY,POP,22,false,DEBIT_CARD,,30.017042,,COMPLETED,driver_213,1745434642310,1745434835625,1150.767
REQ-1745434633-4764,P00163,1745434633245,40.806280693881995,-73.93059334971437,40.756491468012264,-73.8813093215545,LUXURY,ROCK,26,false,CASH,,12.860016,2.0,COMPLETED,driver_146,1745434633245,1745436061639,828.8013
REQ-1745434620-5607,P00239,1745434620153,40.60569848469682,-73.97031570522158,40.889861900006146,-73.99848592180868,ECONOMY,JAZZ,18,false,DEBIT_CARD,,199.78581,2.1,COMPLETED,driver_155,1745434620153,1745434664062,3795.7163
REQ-1745434630-6618,P00535,1745434630231,40.602064297374106,-73.96709453962342,40.760972340681406,-73.88702817313379,ECONOMY,NO_PREFERENCE,25,true,DEBIT_CARD,,30.823812,4.9,COMPLETED,driver_029,1745434630231,1745435137600,2265.905
REQ-1745434623-8031,P00440,1745434623176,40.74369988547442,-73.85941678587244,40.60313370588915,-74.0716799392516,SUV,NO_PREFERENCE,24,true,APPLE_PAY,,38.084305,,COMPLETED,driver_027,1745434623176,1745435182034,2846.7444
REQ-1745434638-1355,P00382,1745434638287,40.61176352680576,-73.91682920513972,40.67612735891404,-74.06959386053781,ECONOMY,POP,18,false,CASH,,24.57532,3.1,COMPLETED,driver_099,1745434638287,1745434825749,1766.0256
REQ-1745434633-2166,P00442,1745434633246,40.781239591049435,-73.99877875847169,40.61437995805444,-73.90898390096734,ECONOMY,POP,26,true,CREDIT_CARD,,32.505527,2.2,COMPLETED,driver_257,1745434633246,1745434793279,2400.4421
REQ-1745434640-8453,P00246,1745434640299,40.84631202105913,-73.90223313495103,40.72267782549207,-73.84679098418596,ECONOMY,HIP_HOP,23,true,APPLE_PAY,,43.092197,1.9,COMPLETED,driver_102,1745434640299,1745434943776,1739.1488
REQ-1745434624-4494,P00236,1745434624188,40.89199340527173,-74.03904360489427,40.644269769176205,-73.86118055001309,ECONOMY,NO_PREFERENCE,22,true,DEBIT_CARD,,87.91053,,COMPLETED,driver_097,1745434624188,1745434722698,3755.9736
REQ-1745434647-4439,P00466,1745434647345,40.63608972264418,-74.13586204638533,40.685457160075714,-74.01852878127913,ECONOMY,CLASSICAL,22,true,PAYPAL,,19.446514,4.2,COMPLETED,driver_067,1745434647345,1745434997257,1355.7211
REQ-1745434628-3973,P00344,1745434628215,40.60724113737319,-73.87845337272664,40.841907788319034,-74.02875648750631,ECONOMY,JAZZ,20,false,CREDIT_CARD,,45.931755,,CANCELLED,driver_276,1745434628215,1745434820912,434.5334
REQ-1745434652-1914,P00071,1745434652385,40.69483569288869,-73.87504924196938,40.7223284778101,-73.96624183108234,ECONOMY,JAZZ,23,true,APPLE_PAY,,14.886571,,COMPLETED,driver_181,1745434652385,1745434999103,990.92566
REQ-1745434631-1921,P00461,1745434631236,40.879324036902894,-74.13578948987485,40.70353556708373,-73.9138297942373,ECONOMY,HIP_HOP,24,true,CASH,,42.990803,,COMPLETED,driver_188,1745434631236,1745434932075,3239.2642
REQ-1745434643-9312,P00443,1745434643318,40.856539889373785,-74.07391099509108,40.8201551778552,-73.84426983924608,ECONOMY,CLASSICAL,21,false,CREDIT_CARD,,56.98616,,COMPLETED,driver_113,1745434643318,1745434706933,2364.3772
REQ-1745434650-7344,P00266,1745434650369,40.63779671906832,-74.09885869062582,40.726747022176696,-74.1358687921669,ECONOMY,HIP_HOP,22,true,APPLE_PAY,,18.029963,1.3,COMPLETED,driver_212,1745434650369,1745435144358,1242.3971
REQ-1745434652-5779,P00093,1745434652385,40.77919705314721,-74.01423444174469,40.86840128726514,-74.09170526646042,ECONOMY,POP,24,true,DEBIT_CARD,,20.272787,,COMPLETED,driver_153,1745434652385,1745434784963,1421.823
REQ-1745434643-7551,P00288,1745434643319,40.60550520860854,-73.92030875326708,40.75604443111172,-73.99458107812852,ECONOMY,POP,20,true,DEBIT_CARD,,29.261747,,COMPLETED,driver_210,1745434643319,1745434932805,2140.9397
REQ-1745434638-3345,P00198,1745434638286,40.71498982102471,-74.13541874543988,40.892608843529366,-73.93923764741771,ECONOMY,HIP_HOP,24,false,DEBIT_CARD,,41.04777,,COMPLETED,driver_157,1745434638286,1745434706450,3083.8218
REQ-1745434642-9335,P00264,1745434642310,40.70170837049942,-73.86812013639158,40.89380544572632,-73.93675067521897,ECONOMY,HIP_HOP,26,true,PAYPAL,,35.633324,4.1,COMPLETED,driver_093,1745434642310,1745434996861,2650.666
REQ-1745434637-2982,P00541,1745434637275,40.76951377036926,-74.06277439127555,40.61488465871251,-74.10565851086845,LUXURY,ROCK,25,false,PAYPAL,,28.80881,1.6,COMPLETED,driver_047,1745434637275,1745436067770,2104.7048
REQ-1745434666-7072,P00343,1745434666434,40.81722277788866,-73.96815905163673,40.80681314721074,-74.04068717637837,ECONOMY,HIP_HOP,22,false,PAYPAL,14,32.78514,4.4,COMPLETED,driver_277,1745434666434,1745434666434,744.2121
REQ-1745434628-2295,P00512,1745434628215,40.898972055872264,-73.98009380773443,40.605710728589784,-74.13948309649518,ECONOMY,CLASSICAL,26,true,CREDIT_CARD,,55.304707,,CANCELLED,driver_259,1745434628215,1745435041982,528.57886
REQ-1745434649-3882,P00007,1745434649359,40.614464353489105,-74.07287440076281,40.664199675825685,-73.87140062081835,ECONOMY,NO_PREFERENCE,20,true,CASH,,29.268147,3.9,COMPLETED,driver_109,1745434649359,1745435045922,2141.4517
REQ-1745434667-3969,P00372,1745434667438,40.66005479832959,-73.98130826872283,40.6295982879905,-73.93275263319006,ECONOMY,JAZZ,24,false,CASH,,29.052448,,COMPLETED,driver_241,1745434667438,1745434748268,636.7105
REQ-1745434642-6468,P00006,1745434642310,40.642196885705346,-74.05506546970896,40.81706447384936,-74.01654109714342,LUXURY,ROCK,18,true,PAYPAL,,32.01841,2.7,COMPLETED,driver_016,1745434642310,1745435606346,2361.4727
REQ-1745434652-1587,P00514,1745434652385,40.897436921972556,-74.09270519375222,40.73572014007485,-73.91828140035857,ECONOMY,ROCK,22,true,CREDIT_CARD,,37.2573,,COMPLETED,driver_154,1745434652385,1745434789091,2780.584
REQ-1745434676-8768,P00379,1745434676461,40.75571988671896,-73.96139792642298,40.73659866097655,-73.99619087305605,ECONOMY,NO_PREFERENCE,19,false,GOOGLE_PAY,,22.005487,4.0,COMPLETED,driver_076,1745434676461,1745434883222,433.75806
REQ-1745434646-7471,P00532,1745434646337,40.69852493219883,-74.12890879442683,40.8460700340002,-73.85345648953884,ECONOMY,POP,26,false,APPLE_PAY,,45.042225,2.6,COMPLETED,driver_106,1745434646337,1745435102140,1058.3053
REQ-1745434667-4255,P00118,1745434667439,40.74868260360325,-73.90710335470602,40.85789519931139,-73.91023203177711,SUV,POP,26,true,DEBIT_CARD,,36.778973,3.3,COMPLETED,driver_255,1745434667439,1745435021251,1455.0537
REQ-1745434681-3469,P00565,1745434681494,40.74597298022453,-73.99207067609733,40.73749880938508,-74.01643676795508,ECONOMY,HIP_HOP,25,true,CREDIT_CARD,,5.882152,,COMPLETED,driver_210,1745434681494,1745434818016,270.57217
REQ-1745434681-7107,P00337,1745434681493,40.80212478252146,-74.1106082403472,40.78073419163541,-74.06832516278436,ECONOMY,JAZZ,20,false,GOOGLE_PAY,,48.51241,3.7,COMPLETED,driver_083,1745434681493,1745434763056,512.83545
REQ-1745434661-9485,P00547,1745434661400,40.813038221888874,-73.86371014146317,40.86971413554457,-74.08815431041278,ECONOMY,HIP_HOP,23,true,APPLE_PAY,,129.21817,1.7,COMPLETED,driver_200,1745434661400,1745434808054,2384.3633
REQ-1745434682-3433,P00363,1745434682500,40.65119141779567,-74.06463295013778,40.64581924028693,-74.02771136247328,ECONOMY,HIP_HOP,23,true,PAYPAL,,7.2491827,,COMPLETED,driver_082,1745434682500,1745434918857,379.93463
REQ-1745434683-5986,P00203,1745434683511,40.71130509269414,-74.12138775934139,40.69101830223972,-74.0947643493965,ECONOMY,JAZZ,19,false,GOOGLE_PAY,,12.915106,,COMPLETED,driver_212,1745434683511,1745434935858,381.17978
REQ-1745434661-5705,P00019,1745434661399,40.677166904046246,-74.06993264283386,40.813341159459156,-73.92175942170078,SUV,NO_PREFERENCE,26,true,CREDIT_CARD,,173.59097,3.3,COMPLETED,driver_199,1745434661399,1745435156257,2350.7244
REQ-1745434668-5392,P00293,1745434668444,40.8745618849062,-73.85015378809788,40.73309792495754,-73.94084616693932,ECONOMY,HIP_HOP,23,false,APPLE_PAY,,28.680681,,IN_PROGRESS,driver_040,1745434668444,1745434766072,1559.5171
REQ-1745434681-9792,P00588,1745434681495,40.85260505278129,-73.9486997729501,40.88785151998804,-73.8764061607629,ECONOMY,NO_PREFERENCE,19,false,CASH,,13.330053,1.2,CANCELLED,driver_139,1745434681495,1745434852414,400.04227
REQ-1745434664-7552,P00081,1745434664419,40.698605224980064,-74.1060441590789,40.657969780159085,-73.857315797749,ECONOMY,HIP_HOP,26,false,PAYPAL,,96.18763,,COMPLETED,driver_213,1745434664419,1745434959416,2570.2036
REQ-1745434661-4695,P00234,1745434661401,40.67340823273695,-73.89353838277228,40.84600932049288,-73.87692960807627,LUXURY,CLASSICAL,24,false,PAYPAL,70,55.669895,,COMPLETED,driver_146,1745434661401,1745435774935,2305.1453
REQ-1745434681-2764,P00194,1745434681494,40.761756690753565,-74.03243040603742,40.79722728960488,-73.91269167498037,ECONOMY,ROCK,18,false,GOOGLE_PAY,,18.71059,,COMPLETED,driver_217,1745434681494,1745434820995,1296.8472
REQ-1745434664-8803,P00233,1745434664418,40.8703445244297,-74.06554027534327,40.65867356830034,-73.9822222400818,ECONOMY,HIP_HOP,24,true,DEBIT_CARD,,109.10026,,COMPLETED,driver_059,1745434664418,1745434872888,2942.0874
REQ-1745434667-1427,P00156,1745434667438,40.699857845086875,-74.02180209678569,40.88856294383085,-74.11690887589515,ECONOMY,HIP_HOP,22,false,CREDIT_CARD,,36.12882,,COMPLETED,driver_067,1745434667438,1745434862083,2690.3054
REQ-1745434680-2890,P00266,1745434680487,40.63779671906832,-74.09885869062582,40.726747022176696,-74.1358687921669,ECONOMY,ROCK,24,true,GOOGLE_PAY,,32.05327,,COMPLETED,driver_099,1745434680487,1745435270507,1242.3971
REQ-1745434677-2467,P00088,1745434677469,40.8160261425821,-74.06677993294646,40.73888085738661,-73.93654470209233,LUXURY,NO_PREFERENCE,26,false,APPLE_PAY,,23.347422,2.8,COMPLETED,driver_016,1745434677469,1745435184098,1667.7937
REQ-1745434689-4487,P00372,1745434689550,40.66005479832959,-73.98130826872283,40.6295982879905,-73.93275263319006,ECONOMY,CLASSICAL,25,true,CREDIT_CARD,,10.458881,,COMPLETED,driver_012,1745434689550,1745434845518,636.7105
REQ-1745434638-3881,P00544,1745434638286,40.86139959126331,-74.09193205636657,40.760674227716656,-73.88500871379212,LUXURY,HIP_HOP,22,true,PAYPAL,,59.562088,2.4,COMPLETED,driver_262,1745434638286,1745438037538,2480.294
REQ-1745434665-3877,P00299,1745434665426,40.60568953177468,-73.96395071050235,40.80138021366801,-73.94049439779023,ECONOMY,NO_PREFERENCE,19,false,APPLE_PAY,1,62.607536,,COMPLETED,driver_096,1745434665426,1745435226803,2617.339
REQ-1745434676-4237,P00536,1745434676462,40.614389298540345,-73.95928183528294,40.74039459504242,-73.95076194721042,LUXURY,JAZZ,23,false,PAYPAL,,23.507448,,COMPLETED,driver_214,1745434676462,1745435280111,1680.5958
REQ-1745434645-8562,P00196,1745434645331,40.68291061827804,-74.01661358609063,40.87859284955422,-73.9563550110882,LUXURY,ROCK,21,true,CASH,,63.9202,,COMPLETED,driver_284,1745434645331,1745437566061,2676.409
